time,seconds_elapsed,magneticBearing
1766409235137899000,436.3508989257812,100.09024057281465
1766409235157898000,436.3708979492188,105.34089076400491
1766409235177893400,436.39089331054686,109.83828084331134
1766409235197896400,436.410896484375,114.39650012871732
1766409235217895400,436.4308955078125,118.89485791585116
1766409235237902000,436.4509020996094,124.20988887917125
1766409235257902000,436.47090209960936,128.7204296367968
1766409235277897700,436.4908977050781,134.01670074109026
1766409235297901800,436.5109018554688,141.2324433690778
1766409235317901600,436.53090161132815,148.17255522125924
1766409235337897700,436.5508977050781,156.99113022604982
1766409235357900300,436.570900390625,166.61370911789592
1766409235377899000,436.59089892578123,175.837925191629
1766409235397892600,436.610892578125,180
1766409235417896700,436.6308967285156,180
1766409235437896400,436.650896484375,178.1076561788357
1766409235457903000,436.6709030761719,171.32682536773467
1766409235477904400,436.690904296875,158.52565039057632
1766409235497901000,436.7109011230469,136.1432217014584
1766409235517905400,436.73090551757815,111.00184244762762
1766409235537903400,436.7509033203125,90.79756955373307
1766409235557898200,436.77089819335936,77.37913241631801
1766409235577901600,436.79090161132814,69.35529279751854
1766409235597900000,436.81090014648436,66.39480073364409
1766409235617895000,436.8308950195312,66.59785806956839
1766409235637898000,436.85089794921873,69.82934670072184
1766409235657896700,436.8708967285156,73.06117864063957
1766409235677903600,436.89090356445314,77.17969900104016
1766409235697903600,436.9109035644531,81.1904779671592
1766409235717900000,436.93090014648436,85.2671500918777
1766409235737904600,436.95090454101563,89.01068923845884
1766409235757903000,436.97090307617185,91.97342305352909
1766409235777898200,436.9908981933594,94.56526230801359
1766409235797902000,437.0109020996094,97.2273495835517
1766409235817901000,437.0309011230469,100.75096665516448
1766409235837895400,437.0508955078125,104.21585415828991
1766409235857899500,437.0708994140625,108.09755758734045
1766409235877897700,437.09089770507813,112.02620679633566
1766409235897892400,437.1108923339844,117.18238897159826
1766409235917895700,437.1308957519531,123.04023592167266
1766409235937894400,437.1508942871094,130.51298084548893
1766409235957900500,437.17090063476564,137.20585667276774
1766409235977903900,437.19090380859376,142.76913016794055
1766409235997900800,437.2109008789063,148.15927867455932
1766409236017905200,437.2309052734375,153.31413586195814
1766409236037911800,437.2509118652344,159.37012097632942
1766409236057904000,437.27090405273435,164.2699275999908
1766409236077907000,437.29090698242186,168.6617450566846
1766409236097903900,437.31090380859376,170.89817529018407
1766409236117898500,437.3308984375,172.72499495083872
1766409236137907700,437.35090771484374,171.77048305985738
1766409236157903600,437.3709035644531,169.55811865094336
1766409236177906700,437.3909067382813,164.0147144086135
1766409236197905000,437.4109047851563,153.63545764471473
1766409236217908500,437.4309084472656,136.76955201626237
1766409236237909500,437.45090942382814,115.37936077740451
1766409236257906400,437.47090649414065,95.77432630781989
1766409236277909500,437.4909094238281,83.11827608474405
1766409236297910300,437.51091015625,75.34745193753758
